,JobId,EngineeringSoldkWSize,EngineeringSoldAnnualkWh,EnergyConsumption,Region,State,Zip,AHJ,RoofType,RoofSqFoot,NumMountingPlanes,NumPanels,Utility,ProductTypeAlt,PowerwallCount,UtilityCostPerKWh,OldBill,UtilityRatePlanId,UtilityInflationRate,GasRatePlanID,AverageShading,NumStories,Status
6183,JB-1191406-00,8.48,8548.7679,8581.0,East Coast,NY,11953,Brookhaven Town,Comp Shingle Roof,1502.0,2,32,PSE&G-Long Island,PV Only,,0.20685599999999998,227.0454,9991586.0,0.033,998467098.0,0.19,Two Stories,1
6184,JB-1153410-00,5.3,6820.2318,10770.0,East Coast,NY,11554,Hempstead Town,Comp Shingle Roof,1488.0,1,20,PSE&G-Long Island,PV Only,,0.18369000000000002,164.8621,9991586.0,0.033,40003.0,0.09,,1
6185,JB-1153266-00,3.38,3785.5399,4241.0,East Coast,NY,11561,Long Beach City,Comp Shingle Roof,1454.0,3,13,PSE&G-Long Island,PV Only,,0.23829499999999998,162.3433,40340.0,0.033,998467098.0,0.009230769,,1
6186,JB-1093762-00,10.66,11245.8498,11603.0,East Coast,NY,10925,Warwick Town,Comp Shingle Roof,2622.0,2,41,Orange and Rockland (NY),PV Only,,0.18093199999999998,243.0724,9991621.0,0.033,998467098.0,0.068536585,,1
6187,JB-086407-00,14.28,15652.6608,16517.0,East Coast,NJ,8620,Bordentown Township,Comp Shingle Roof,2333.0,3,51,PSE&G-New Jersey,PV Only,,0.178544,297.5487,998504259.0,0.035,49601.0,0.079411765,,1
6188,JB-086402-00,7.28,8739.4544,8965.0,East Coast,NJ,8690,Hamilton Township -- Mercer County,Comp Shingle Roof,2232.0,2,26,PSE&G-New Jersey,PV Only,,0.17684,183.9129,998504259.0,0.035,49601.0,0.051538462,,1
6189,JB-086396-00,7.56,9390.1309,11071.0,East Coast,NJ,8638,Ewing Township,Comp Shingle Roof,1708.0,2,24,PSE&G-New Jersey,PV Only,,0.174733,213.0046,998504259.0,0.035,49601.0,0.016666667,,1
6190,JB-0831399-00,8.32,9199.6181,10571.0,East Coast,NJ,8322,Franklin Township -- Gloucester County,Comp Shingle Roof,2577.0,2,32,Atlantic City Electric,PV Only,,0.179797,210.1844,9991416.0,0.035,49601.0,0.12875,,1
6191,JB-0822110-00,6.72,7852.0392,8002.0,East Coast,NJ,8226,Ocean City,Comp Shingle Roof,1300.0,2,24,Atlantic City Electric,PV Only,,0.190822,179.0448,9991416.0,0.035,49601.0,0.0675,,1
6192,JB-0807361-00,5.04,5370.4463,10080.0,East Coast,NJ,8009,Berlin Borough,Comp Shingle Roof,1771.0,5,18,Atlantic City Electric,PV Only,,0.19125999999999999,212.4566,9991416.0,0.035,49601.0,4.44e-16,,1
6193,JB-0661248-00,3.9,4752.1081,5341.0,East Coast,CT,6615,Stratford,Comp Shingle Roof,1744.0,1,15,United Illuminating Company,PV Only,,0.21625300000000003,148.0491,999454.0,0.054000000000000006,49601.0,0.043333332999999995,,1
6194,JB-0644430-00,7.28,8757.5074,8892.0,East Coast,CT,6470,Newtown Borough,Comp Shingle Roof,2943.0,1,28,Eversource Energy (CL&P),PV Only,,0.187931,191.0551,999454.0,0.054000000000000006,49601.0,0.12,Two Stories,1
6195,JB-0633257-00,13.545,16900.0337,41205.0,East Coast,CT,6351,Lisbon,Comp Shingle Roof,3306.0,2,43,Eversource Energy (CL&P),PV Only,,0.173176,665.6898,999454.0,0.054000000000000006,49601.0,0.111111111,,1
6196,JB-0621234-00,3.64,3519.6358,16242.0,East Coast,CT,6239,Danielson Borough,Comp Shingle Roof,1628.0,1,14,Eversource Energy (CL&P),PV Only,,0.178456,293.3383,999454.0,0.054000000000000006,49601.0,0.23,,1
6197,JB-0604581-00,5.88,6483.6922,6788.0,East Coast,CT,6082,Enfield,Comp Shingle Roof,1800.0,1,21,Eversource Energy (CL&P),PV Only,,0.231235,201.8504,999454.0,0.054000000000000006,49601.0,0.13,,1
6198,JB-0604559-00,7.42,7920.8241,8010.0,East Coast,CT,6076,Stafford,Comp Shingle Roof,,2,28,Eversource Energy (CL&P),PV Only,,0.224252,220.7366,999454.0,0.054000000000000006,49601.0,0.166956522,,1
6199,JB-038883-00,7.54,8975.1017,8685.0,East Coast,NH,3820,Dover City,Comp Shingle Roof,2311.0,2,29,Eversource Energy (Public Service-NH),PV Only,,0.193547,191.878,998504353.0,0.048,49601.0,0.053793102999999995,,1
6200,JB-038868-00,11.44,9643.8842,10323.0,East Coast,NH,3824,Durham Town,Comp Shingle Roof,2749.0,5,44,Eversource Energy (Public Service-NH),PV Only,,0.190418,215.6051,998504353.0,0.048,49601.0,0.104411765,Two Stories,1
6201,JB-032261-00,11.96,11489.7542,12150.0,East Coast,NH,3269,Sanbornton Town,Comp Shingle Roof,1110.0,2,46,Eversource Energy (Public Service-NH),PV Only,,0.193636,247.8546,998504353.0,0.048,49601.0,0.08173913,,1
6202,JB-0281485-00,2.08,2660.8885,2455.0,East Coast,RI,2837,Little Compton Town,Comp Shingle Roof,1293.0,1,8,National Grid - Rhode Island,PV Only,,0.19648,91.9949,998504358.0,0.0372,49601.0,0.01625,,1
6203,JB-0274706-00,6.72,7017.5857,11220.0,East Coast,MA,2780,Taunton,Comp Shingle Roof,2007.0,3,24,Taunton Municipal Light Plant,PV Only,,0.138202,181.0172,998504345.0,0.04,49601.0,0.12625,,1
6204,JB-0242084-00,4.68,3753.2259,5931.0,East Coast,MA,2467,Brookline,Comp Shingle Roof,1795.0,2,18,Eversource Energy (NSTAR-Boston Edison),PV Only,,0.21450999999999998,157.8198,9991181.0,0.04,49601.0,0.195,,1
6205,JB-0216369-00,1.96,2495.7595,3615.0,East Coast,MA,2169,Quincy,Comp Shingle Roof,503.0,1,7,National Grid USA (Massachusetts Electric),PV Only,,0.206065,113.8756,9991205.0,0.04,49601.0,0.02,Above Two Stories,1
6206,JB-0202555-00,9.88,8599.2728,16689.0,East Coast,MA,2072,Stoughton,Comp Shingle Roof,1254.0,2,38,National Grid USA (Massachusetts Electric),PV Only,,0.183639,307.1947,9991205.0,0.04,49601.0,0.137894737,,1
6207,JB-0161147-00,11.655,12164.6608,18469.0,East Coast,MA,1604,Worcester,Comp Shingle Roof,868.0,2,37,National Grid USA (Massachusetts Electric),PV Only,,0.153626,288.2418,998504511.0,0.04,49601.0,0.048378378,,1
6208,JB-9723454-00,3.78,4363.6356,12296.0,Pacific Northwest,OR,97203,Portland,Comp Shingle Roof,1023.0,1,12,Portland General Electric,PV Only,,0.11211199999999999,165.1351,20004.0,0.038,20400.0,0.03,,1
6209,JB-9678327-00,6.76,6212.44,9903.0,SoCal and HI,HI,96720,Hawaii County,Metal - Corrugated,5329.0,2,26,Hawaii Electric Light Company,PV+Storage,2.0,0.340973,333.1863,30200.0,0.075,49601.0,0.0,,1
6210,JB-9601650-00,10.66,16340.1209,19036.0,Pacific Northwest,CA,96022,Tehama County,Comp Shingle Roof,4239.0,3,41,Pacific Gas and Electric Company,PV Only,,0.306064,533.5666,10.0,0.028999999999999998,90.0,0.003902439,One Story,1
6211,JB-9586970-00,6.615,8863.5502,10114.0,Pacific Northwest,CA,95832,Sacramento,Flat Tile,1793.0,4,21,Sacramento Municipal Utility District,PV Only,,0.14866300000000002,176.9484,300.0,0.028999999999999998,90.0,0.10285714300000001,One Story,1
6212,JB-95615791-00,4.05,6294.1229,6408.0,Pacific Northwest,CA,95648,Placer County,Comp Shingle Roof,5773.0,1,15,Pacific Gas and Electric Company,PV Only,,0.203601,156.7698,10.0,0.028999999999999998,90.0,0.0,,1
6213,JB-95615741-00,8.64,9988.8433,10207.0,Pacific Northwest,CA,95662,Sacramento County,Comp Shingle Roof,3814.0,3,32,Sacramento Municipal Utility District,PV Only,,0.149877,176.7309,300.0,0.028999999999999998,90.0,0.18,One Story,1
6214,JB-95615617-00,6.3,9116.0852,9306.0,Pacific Northwest,CA,95624,Elk Grove,Round Tile,2183.0,1,20,Sacramento Municipal Utility District,PV Only,,0.144837,161.569,300.0,0.028999999999999998,90.0,0.0,,1
6215,JB-95612949-00,4.93,7695.9226,8200.0,Pacific Northwest,CA,95683,Sacramento County,Flat Tile,3848.0,2,17,Sacramento Municipal Utility District,PV Only,,0.145287,148.5275,300.0,0.028999999999999998,90.0,0.010588235,,1
6216,JB-95312871-00,5.67,7772.094,9607.0,Pacific Northwest,CA,95330,Lathrop,Round Tile,,2,18,Pacific Gas and Electric Company,PV Only,,0.228444,230.9349,998504487.0,0.028999999999999998,90.0,0.013888889,One Story,1
6217,JB-95312806-00,7.8,9839.7265,8857.0,Pacific Northwest,CA,95377,Tracy,Flat Tile,,1,30,Pacific Gas and Electric Company,PV Only,,0.22299899999999998,212.6389,10.0,0.028999999999999998,90.0,0.0,,1
6218,JB-95312729-00,6.24,8478.1107,8690.0,Pacific Northwest,CA,95388,Merced County,Comp Shingle Roof,,2,24,Pacific Gas and Electric Company,PV Only,,0.248844,228.2511,10.0,0.028999999999999998,90.0,0.070833333,,1
6219,JB-95312490-00,7.02,9207.4482,11171.0,Pacific Northwest,CA,95377,Tracy,Flat Tile,3093.0,1,27,Pacific Gas and Electric Company,PV Only,,0.248007,278.9208,10.0,0.028999999999999998,90.0,0.0,,1
6220,JB-95312087-00,4.93,7810.7948,8552.0,Pacific Northwest,CA,95388,Merced County,Comp Shingle Roof,2585.0,3,17,Merced Irrigation District,PV Only,,0.14231,149.4663,4800.0,0.028999999999999998,90.0,0.014117646999999999,,1
6221,JB-95312042-00,13.545,17005.4007,17211.0,Pacific Northwest,CA,95367,Riverbank,Comp Shingle Roof,4499.0,2,43,Modesto Irrigation District,PV Only,,0.191473,342.6671,4901.0,0.028999999999999998,90.0,0.11372093,,1
6222,JB-95311572-00,5.2,7350.8537,7283.0,Pacific Northwest,CA,95330,Lathrop,Flat Tile,3000.0,2,20,Pacific Gas and Electric Company,PV Only,,0.204819,172.3545,10.0,0.028999999999999998,90.0,0.006999999999999999,One Story,1
6223,JB-9526073-00,5.67,8878.6742,12021.0,Pacific Northwest,CA,95209,Stockton,Flat Tile,2409.0,3,18,Pacific Gas and Electric Company,PV Only,,0.274304,325.7131,10.0,0.028999999999999998,90.0,0.013888889,Two Stories,1
6224,JB-9518433-00,1.82,2635.534,2948.0,Pacific Northwest,CA,95132,San Jose,Comp Shingle Roof,2879.0,1,7,Pacific Gas and Electric Company,PV Only,,0.19524,97.6417,10.0,0.028999999999999998,90.0,0.01,,1
6225,JB-9508190-00,2.52,3474.1681,4458.0,Pacific Northwest,CA,95035,Milpitas,Flat Tile,1943.0,1,8,Pacific Gas and Electric Company,PV Only,,0.194276,119.4856,10.0,0.028999999999999998,90.0,0.0,,1
6226,JB-9508131-00,3.78,5410.1496,6723.0,Pacific Northwest,CA,95004,San Benito County,Comp Shingle Roof,2673.0,1,12,Pacific Gas and Electric Company,PV Only,,0.25372100000000003,189.0638,10.0,0.028999999999999998,90.0,0.03,One Story,1
6227,JB-9508003-00,5.04,7589.4402,7596.0,Pacific Northwest,CA,95051,Santa Clara,Comp Shingle Roof,3107.0,2,16,Silicon Valley Power,PV Only,,0.11597400000000001,120.7238,3700.0,0.028999999999999998,90.0,0.065,,1
6228,JB-9462589-00,2.835,3130.4759,3317.0,Pacific Northwest,CA,94602,Oakland,Comp Shingle Roof,1843.0,1,9,Pacific Gas and Electric Company,PV Only,,0.21517600000000003,109.9133,10.0,0.028999999999999998,90.0,0.23,One Story,1
6229,JB-94525442-00,9.45,13042.9441,13189.0,Pacific Northwest,CA,94544,Hayward,Comp Shingle Roof,2573.0,4,30,Pacific Gas and Electric Company,PV Only,,0.310799,391.5085,15.0,0.028999999999999998,90.0,0.002666667,,1
6230,JB-9441537-00,6.615,8852.6624,8453.0,Pacific Northwest,CA,94403,San Mateo,Comp Shingle Roof,2728.0,3,21,Pacific Gas and Electric Company,PV Only,,0.230904,209.9647,10.0,0.028999999999999998,90.0,0.051904762,One Story,1
6231,JB-9397025-00,4.68,7301.4167,7341.0,Pacific Northwest,CA,93955,Seaside,Flat Tile,2921.0,1,18,Pacific Gas and Electric Company,PV Only,,1.6972169999999998,1088.0039,10.0,0.028999999999999998,90.0,0.0,,1
6232,JB-9396914-00,3.64,5642.9279,3730.0,Pacific Northwest,CA,93955,Seaside,Comp Shingle Roof,3450.0,1,14,Pacific Gas and Electric Company,PV Only,,0.208169,114.4372,10.0,0.028999999999999998,90.0,0.0,,1
6233,JB-9368672-00,3.9,4908.7478,7024.2,Pacific Northwest,CA,93637,Madera,Comp Shingle Roof,2673.0,2,15,Pacific Gas and Electric Company,PV Only,,0.209116,170.4529,10.0,0.028999999999999998,90.0,0.084,,1
6234,JB-9367949-00,2.34,2902.1438,4530.0,Pacific Northwest,CA,93619,Clovis,Round Tile,,1,9,Pacific Gas and Electric Company,PV Only,,0.184648,117.7513,10.0,0.028999999999999998,90.0,0.11,Two Stories,1
6235,JB-9355480-00,8.06,13894.472,13445.0,SoCal and HI,CA,93560,Kern County,Rolled Roofing / Torchdown / Bitumen,4623.0,1,31,Southern California Edison,PV Only,,0.22617199999999998,301.4531,200.0,0.028999999999999998,90.0,0.0,,1
6236,JB-93310814-00,11.48,15333.0257,17497.0,SoCal and HI,CA,93312,Bakersfield,Flat Tile,,1,41,Pacific Gas and Electric Company,PV Only,,0.21001999999999998,349.6477,46.0,0.028999999999999998,90.0,0.03,,1
6237,JB-93310798-00,6.16,8017.0419999999995,8162.0,SoCal and HI,CA,93312,Bakersfield,Flat Tile,2505.0,3,22,Pacific Gas and Electric Company,PV Only,,0.23058,204.8793,10.0,0.028999999999999998,90.0,0.124090909,,1
6238,JB-93310779-00,8.32,13913.3471,14356.0,SoCal and HI,CA,93312,Bakersfield,Round Tile,2676.0,1,32,Pacific Gas and Electric Company,PV Only,,0.201237,284.1677,46.0,0.028999999999999998,90.0,0.0,,1
6239,JB-93310630-00,3.9,5627.8336,6368.0,SoCal and HI,CA,93312,Bakersfield,Round Tile,,1,15,Pacific Gas and Electric Company,PV Only,,0.198873,153.5822,10.0,0.028999999999999998,90.0,0.0,,1
6240,JB-93211487-00,2.52,3899.2564,4606.0,Pacific Northwest,CA,93292,Visalia,Round Tile,3035.0,3,8,Southern California Edison,PV Only,,0.18124200000000001,117.6134,200.0,0.028999999999999998,90.0,0.025,One Story,1
6241,JB-9303392-00,2.6,4026.3096,4210.0,SoCal and HI,CA,93003,Ventura,Comp Shingle Roof,1723.0,1,10,Southern California Edison,PV Only,,0.18118,114.0132,200.0,0.028999999999999998,90.0,0.0,,1
6242,JB-9289957-00,14.49,22145.9077,21867.0,SoCal and HI,CA,92881,Corona,Flat Tile,3773.0,2,46,Southern California Edison,PV Only,,0.250866,505.1879,200.0,0.028999999999999998,90.0,0.017391304,Two Stories,1
6243,JB-9289935-00,7.875,10997.1075,13560.0,SoCal and HI,CA,92806,Anaheim,Comp Shingle Roof,2982.0,6,25,Anaheim Public Utilities Department,PV Only,,0.193207,262.4929,1000.0,0.028999999999999998,490.0,0.0872,Two Stories,1
6244,JB-9289934-00,5.98,10322.5882,10445.0,SoCal and HI,CA,92870,Placentia,Comp Shingle Roof,3593.0,1,23,Southern California Edison,PV Only,,0.170263,192.1561,998504373.0,0.028999999999999998,490.0,0.0,One Story,1
6245,JB-92810211-00,6.615,10587.2723,10638.0,SoCal and HI,CA,92887,Yorba Linda,Round Tile,2970.0,2,21,Southern California Edison,PV Only,,0.228275,244.8356,200.0,0.028999999999999998,490.0,0.115,,1
6246,JB-92810191-00,10.08,15046.2048,14978.0,SoCal and HI,CA,92880,Eastvale,Flat Tile,3689.0,3,36,Southern California Edison,PV Only,,0.231924,337.5269,200.0,0.028999999999999998,90.0,0.011388889,,1
6247,JB-92610767-00,6.615,11228.3415,10893.0,SoCal and HI,CA,92691,Mission Viejo,Round Tile,2242.0,1,21,Southern California Edison,PV Only,,0.229777,251.0499,200.0,0.028999999999999998,490.0,0.0,,1
6248,JB-92610667-00,4.725,7289.2203,6283.0,SoCal and HI,CA,92610,Lake Forest,Flat Tile,1335.0,3,15,Southern California Edison,PV Only,,0.190914,142.4293,200.0,0.028999999999999998,490.0,1.11e-16,Two Stories,1
6249,JB-92512350-00,8.68,12243.4259,14291.0,SoCal and HI,CA,92563,Riverside County,Flat Tile,2354.0,1,31,Southern California Edison,PV Only,,0.22928600000000002,321.1068,200.0,0.028999999999999998,90.0,0.0,,1
6250,JB-92512133-00,4.68,5970.9489,13205.0,SoCal and HI,CA,92503,Riverside,Comp Shingle Roof,1743.0,1,18,Riverside Utilities Department,PV Only,,0.169902,238.1325,3400.0,0.028999999999999998,90.0,0.23,,1
6251,JB-9238437-00,7.02,11332.6969,11599.0,SoCal and HI,CA,92311,San Bernardino County,Comp Shingle Roof,3395.0,3,27,Southern California Edison,PV Only,,0.215863,256.69599999999997,200.0,0.028999999999999998,90.0,0.01,,1
6252,JB-9238031-00,3.825,5259.1648,6788.0,SoCal and HI,CA,92376,Rialto,Flat Tile,1718.0,2,15,Southern California Edison,PV Only,,0.196366,162.968,200.0,0.028999999999999998,90.0,1.11e-16,One Story,1
6253,JB-9232285-00,8.16,12973.1882,11640.0,SoCal and HI,CA,92359,San Bernardino County,Round Tile,2266.0,2,32,Southern California Edison,PV Only,,0.22705300000000003,254.835,200.0,0.048,90.0,0.0,,1
6254,JB-9226782-00,6.93,10433.3804,16754.0,SoCal and HI,CA,92260,Palm Desert,Round Tile,2185.0,2,22,Southern California Edison,PV Only,,0.21492199999999997,348.1141,200.0,0.028999999999999998,90.0,0.0,,1
6255,JB-92110929-00,3.92,5905.2365,4452.0,SoCal and HI,CA,92154,San Diego,Flat Tile,2070.0,1,14,San Diego Gas & Electric,PV Only,,0.244304,135.5614,998504494.0,0.028999999999999998,490.0,0.0,,1
6256,JB-92110743-00,4.41,7282.924,3859.0,SoCal and HI,CA,92130,San Diego,Flat Tile,3241.0,1,14,San Diego Gas & Electric,PV Only,,0.21013600000000002,112.501,998504494.0,0.028999999999999998,490.0,0.0,Two Stories,1
6257,JB-92110713-00,3.64,4415.3652,4520.0,SoCal and HI,CA,92105,San Diego,Comp Shingle Roof,1841.0,1,14,San Diego Gas & Electric,PV Only,,0.21969299999999997,127.6756,998504494.0,0.028999999999999998,490.0,0.24,,1
6258,JB-92014690-00,13.86,17638.8412,18338.0,SoCal and HI,CA,92069,San Marcos,Comp Shingle Roof,2784.0,2,44,San Diego Gas & Electric,PV Only,,0.33015100000000003,546.9963,998504494.0,0.028999999999999998,490.0,0.032083333,,1
6259,JB-92014594-00,11.48,15574.3252,14743.0,SoCal and HI,CA,92069,San Marcos,Comp Shingle Roof,4805.0,4,41,San Diego Gas & Electric,PV Only,,0.316314,431.0886,998504494.0,0.028999999999999998,490.0,0.086829268,,1
6260,JB-91713345-00,6.72,11905.8656,12347.0,SoCal and HI,CA,91732,El Monte,Comp Shingle Roof,3481.0,1,24,Southern California Edison,PV Only,,0.24053400000000003,298.8993,200.0,0.028999999999999998,90.0,0.0,,1
6261,JB-91712964-00,8.58,14363.6187,14559.0,SoCal and HI,CA,91786,Upland,Flat Tile,2470.0,3,33,Southern California Edison,PV Only,,0.230194,327.3295,200.0,0.028999999999999998,90.0,0.008421053000000001,,1
6262,JB-91313867-00,2.86,4013.4571,3833.0,SoCal and HI,CA,91320,Thousand Oaks,Flat Tile,,1,11,Southern California Edison,PV Only,,0.172652,103.1946,200.0,0.028999999999999998,90.0,0.0,Two Stories,1
6263,JB-91313666-00,9.88,11286.9433,12209.0,SoCal and HI,CA,91344,Los Angeles,Comp Shingle Roof,2831.0,3,38,Los Angeles Department of Water & Power,PV Only,,0.19603299999999999,252.2984,100.0,0.028999999999999998,90.0,0.026052632000000003,One Story,1
6264,JB-912782-00,9.1,14349.4628,15864.0,SoCal and HI,CA,91206,Glendale,Comp Shingle Roof,4626.0,3,35,Glendale Public Service Department,PV Only,,0.22295399999999999,294.7454,2100.0,0.028999999999999998,40003.0,0.098571429,,1
6265,JB-9073605-00,3.64,4435.3125,4358.0,SoCal and HI,CA,90713,Lakewood,Comp Shingle Roof,1968.0,3,13,Southern California Edison,PV Only,,0.192248,119.3061,200.0,0.028999999999999998,90.0,0.02,,1
6266,JB-905541-00,6.93,9452.8657,8764.0,SoCal and HI,CA,90501,Torrance,Comp Shingle Roof,4282.0,2,22,Southern California Edison,PV Only,,0.22918899999999998,218.5541,200.0,0.028999999999999998,90.0,0.065,One Story,1
6267,JB-9009333-00,3.18,4973.9808,4988.0,SoCal and HI,CA,90042,Los Angeles,Comp Shingle Roof,2595.0,1,12,Los Angeles Department of Water & Power,PV Only,,0.172736,124.6519,100.0,0.028999999999999998,90.0,0.02,,1
6268,JB-90010753-00,1.68,2718.3112,2677.0,SoCal and HI,CA,90065,Los Angeles,Comp Shingle Roof,2273.0,1,6,Los Angeles Department of Water & Power,PV Only,,0.162778,89.1645,100.0,0.028999999999999998,90.0,0.02,One Story,1
6269,JB-90010387-00,2.835,4387.6069,4632.0,SoCal and HI,CA,90056,Los Angeles,Comp Shingle Roof,1889.0,3,9,Los Angeles Department of Water & Power,PV Only,,0.170435,118.6394,100.0,0.028999999999999998,90.0,0.02,One Story,1
6270,JB-90010361-00,7.245,10233.0111,12228.0,SoCal and HI,CA,90044,Los Angeles,Comp Shingle Roof,995.0,2,23,Los Angeles Department of Water & Power,PV Only,,0.175811,232.0025,998504180.0,0.028999999999999998,90.0,0.005217391,,1
6271,JB-8918080-00,7.65,13745.8209,15408.0,Southwest,NV,89119,Clark County,Round Tile,3735.0,1,30,NV Energy South,PV Only,,0.139312,178.8767,80001.0,0.028999999999999998,40003.0,0.0,One Story,1
6272,JB-8711476-00,6.095,9947.9693,10322.0,Southwest,NM,87144,Rio Rancho City,Comp Shingle Roof,2850.0,2,23,PNM,PV Only,,0.14218499999999998,174.1015,60000.0,0.048,49601.0,0.0,,1
6273,JB-8711458-00,7.155,12234.3921,12474.0,Southwest,NM,87121,Albuquerque,Comp Shingle Roof,2147.0,1,27,PNM,PV Only,,0.145927,203.4897,60000.0,0.048,49601.0,0.01,,1
6274,JB-8711314-00,3.71,6045.7016,6721.0,Southwest,NM,87124,Rio Rancho City,Comp Shingle Roof,2899.0,2,14,PNM,PV Only,,0.133771,126.7212,60000.0,0.048,49601.0,0.002857143,,1
6275,JB-8633042-00,8.48,13081.9452,13105.0,Southwest,AZ,86305,Prescott,Round Tile,6332.0,2,32,Arizona Public Service Company,PV Only,,0.098523,165.9152,10002.0,0.035,10800.0,0.010909091000000001,,1
6276,JB-85712055-00,5.04,8384.1641,8830.0,Southwest,AZ,85743,Marana,Rolled Roofing / Torchdown / Bitumen,2944.0,1,18,Tucson Electric Power,PV Only,,0.130432,153.8957,10304.0,0.035,10800.0,0.0,,1
6277,JB-85712009-00,5.2,7907.9719,22619.0,Southwest,AZ,85741,Pima County,Comp Shingle Roof,3157.0,2,20,Tucson Electric Power,PV Only,,0.12424600000000001,292.113,10304.0,0.035,10800.0,0.034,,1
6278,JB-85711914-00,13.52,21988.4997,24104.0,Southwest,AZ,85747,Tucson,Round Tile,3215.0,3,52,Tucson Electric Power,PV Only,,0.123975,306.9435,10304.0,0.035,10800.0,0.006923077,,1
6279,JB-85711699-00,5.98,9912.3915,10720.0,Southwest,AZ,85743,Marana,Round Tile,3254.0,2,23,Tucson Electric Power,PV Only,,0.126105,170.5731,10304.0,0.035,10800.0,0.012173913,,1
6280,JB-85711251-00,8.96,14560.2918,13704.0,Southwest,AZ,85741,Pima County,Rolled Roofing / Torchdown / Bitumen,2422.0,1,32,Tucson Electric Power,PV Only,,0.12491700000000001,200.5751,10304.0,0.035,10800.0,0.02,,1
6281,JB-8563289-00,9.88,16917.6499,17428.0,Southwest,AZ,85653,Marana,Round Tile,3462.0,2,38,Tucson Electric Power,PV Only,,0.117164,228.0804,998504226.0,0.035,10800.0,0.0,,1
6282,JB-8563218-00,11.97,17698.1659,21078.0,Southwest,AZ,85629,Sahuarita,Round Tile,2345.0,3,38,Tucson Electric Power,PV Only,,0.12433,276.306,10304.0,0.035,10800.0,0.0,,1
6283,JB-8563204-00,10.4,18541.6642,20019.0,Southwest,AZ,85653,Marana,Round Tile,3538.0,1,40,Tucson Electric Power,PV Only,,0.11604300000000001,251.5085,998504226.0,0.035,10800.0,0.0,,1
6284,JB-8563164-00,8.58,15471.866000000002,16352.0,Southwest,AZ,85641,Pima County,Round Tile,3674.0,1,33,Tucson Electric Power,PV Only,,0.12082799999999999,221.5018,10304.0,0.035,10800.0,0.0,,1
6285,JB-8563051-00,6.16,11108.5308,11436.0,Southwest,AZ,85650,Cochise County,Round Tile,3559.0,1,22,Sulphur Springs Valley Electric Coop,PV Only,,0.153179,204.0329,11000.0,0.035,10800.0,0.01,,1
6286,JB-85322972-00,6.24,9141.2802,9463.0,Southwest,AZ,85364,Yuma County,Comp Shingle Roof,1826.0,1,24,Arizona Public Service Company,PV Only,,0.15775699999999998,182.75099999999998,10000.0,0.035,10800.0,0.03,,1
6287,JB-85322967-00,12.88,21525.6955,21795.0,Southwest,AZ,85367,Yuma County,Round Tile,3796.0,3,46,Arizona Public Service Company,PV Only,,0.140285,313.1397,10000.0,0.035,10800.0,0.029782608999999998,,1
6288,JB-85322921-00,11.96,20516.2111,21129.0,Southwest,AZ,85383,Maricopa County,Rolled Roofing / Torchdown / Bitumen,5586.0,4,46,Arizona Public Service Company,PV Only,,0.119904,279.127,10000.0,0.035,10800.0,0.0,Two Stories,1
6289,JB-85322863-00,12.915,19996.5286,20145.0,Southwest,AZ,85331,Maricopa County,Rolled Roofing / Torchdown / Bitumen,3931.0,4,41,Arizona Public Service Company,PV Only,,0.140625,294.6346,10000.0,0.035,10800.0,0.0,,1
6290,JB-85322778-00,3.64,5975.3564,6230.0,Southwest,AZ,85375,Maricopa County,Comp Shingle Roof,3055.0,2,14,Arizona Public Service Company,PV Only,,0.163751,142.2405,10000.0,0.035,10800.0,0.015714286,,1
6291,JB-85322522-00,8.32,14798.6466,16735.0,Southwest,AZ,85379,Surprise,Round Tile,3222.0,1,32,Arizona Public Service Company,PV Only,,0.138746,251.8924,10002.0,0.035,10800.0,0.0,,1
6292,JB-85322385-00,11.34,20510.493000000002,19852.0,Southwest,AZ,85364,Yuma,Comp Shingle Roof,4018.0,1,36,Arizona Public Service Company,PV Only,,0.138743,287.8743,10000.0,0.035,10800.0,0.0,,1
6293,JB-85322260-00,7.8,12569.4976,12724.0,Southwest,AZ,85365,Yuma,Rolled Roofing / Torchdown / Bitumen,3224.0,3,30,Arizona Public Service Company,PV Only,,0.160135,228.1427,10000.0,0.035,10800.0,0.022000000000000002,Two Stories,1
6294,JB-85322141-00,10.92,17174.811,29078.0,Southwest,AZ,85383,Peoria,Round Tile,3787.0,3,42,Arizona Public Service Company,PV Only,,0.131262,376.2571,10002.0,0.035,10800.0,0.0,Two Stories,1
6295,JB-8527852-00,14.04,20723.1109,20904.0,Southwest,AZ,85255,Scottsdale,Round Tile,4476.0,2,54,Arizona Public Service Company,PV Only,,0.128415,281.8055,10000.0,0.035,10800.0,0.0,One Story,1
6296,JB-8527834-00,8.19,12259.6292,16816.0,Southwest,AZ,85255,Scottsdale,Foam,4079.0,1,26,Arizona Public Service Company,PV Only,,0.081384,114.0468,10000.0,0.035,40003.0,0.08,,1
6297,JB-8515082-00,7.84,12075.2614,10687.0,Southwest,AZ,85137,Pinal County,Comp Shingle Roof,,4,28,Arizona Public Service Company,PV Only,,0.157911,197.8592,10000.0,0.035,10800.0,0.019333333,One Story,1
6298,JB-8507872-00,8.84,15198.6382,15214.0,Southwest,AZ,85086,Maricopa County,Round Tile,2712.0,2,34,Arizona Public Service Company,PV Only,,0.15819,258.8513,10000.0,0.035,10800.0,0.01,One Story,1
